Normal_Distribution,Uniform_Distribution,Exponential_Distribution,Poisson_Distribution
57.450712295168486,30.048954935544185,2.472682368674306,4
47.92603548243223,26.274070420064014,0.37412565838195827,5
59.715328071510385,58.1858149726182,1.1431801916276623,4
72.84544784612038,62.388543589214066,4.137906434050309,1
46.48769937914996,21.895168689538522,16.224506094256462,3
46.487945645762295,76.17273477462139,8.487457425913128,7
73.68819223261087,23.118277019088346,7.188091009880626,6
61.51152093729363,52.47778011806423,3.4741625703664742,10
42.95788421097572,62.54363116705498,26.84632343586216,4
58.13840065378947,72.25814742476513,5.058630265746683,5
43.04873460781307,62.84521592794567,0.9112101011657558,6
43.01405369644615,68.10368498418751,9.59893976209954,6
53.629434073490515,40.367011552568364,1.2085594487066291,8
21.300796330133032,68.88950682479074,4.234607774232656,4
24.126232512304508,24.806890783080508,7.0808202971974605,3
41.56568706138541,73.68899936363167,20.732410022989164,3
34.80753319498364,52.85554256922418,6.80322924655953,9
54.71370998892911,69.03786619774962,12.115305120925102,7
36.37963886718184,47.13909707109801,49.3601574197811,2
28.815444479970626,58.6146617117915,1.4097516591598156,2
71.98473153382331,51.58415965616679,3.212133830469017,4
46.61335549270196,63.89537130531991,5.01826364836475,6
51.012923070318855,24.897798921835374,5.47884185521464,9
28.628777206798148,23.621125039433828,5.293648774062828,11
41.834259132122256,34.82619404060878,23.817473827119144,4
51.663838845647994,29.5726808067913,12.518776161694253,7
32.73509633866546,72.3070139955321,9.362516676317526,7
55.63547027518508,33.15283924148266,3.7015498982939885,3
40.99041965121793,78.55191534914788,17.360809938777113,7
45.62459375310085,40.213747506266415,31.02438393798156,5
40.97440081655905,30.927074941321955,17.214778108650663,2
77.78417276763406,67.38191042854875,0.015663312480417482,9
49.79754162893099,59.52246653005257,10.117046850671212,6
34.13433606566149,49.89174298718834,0.5248914749504456,3
62.338173681547836,53.321813056257874,2.9787682322247564,6
31.687345250434667,63.15210669633583,0.6136989358196631,3
53.132953925071334,33.70728447987793,9.25824668128792,2
20.604948141803366,79.78003496340452,11.602427654447604,8
30.077209266523543,78.487589728807,1.21588861456813,4
52.952918538036855,59.01954118081621,4.842467961493605,5
61.07699869993115,31.972547055748706,6.092408857707893,4
52.57052421784956,60.81369454587748,4.605334481187394,3
48.265275764176394,24.33190453875055,1.289988236641173,4
45.48344456616067,21.839150132348365,5.429146641838808,3
27.822170144488588,35.46097331067282,13.910176897280738,11
39.20233687407937,47.75737740435898,0.7365479050723611,6
43.09041843560319,72.09635032450282,0.8357729556475979,5
65.85683339328374,63.63014418597848,4.381504387364304,5
55.15427434352692,64.56239127199886,28.42594305527841,5
23.55439766955899,45.52960006688452,11.043466388409175,3
54.86125954092192,40.75609955281777,11.352865116996828,6
44.22376579375525,42.262325779076164,4.492915972898056,4
39.84616999541062,79.25897382416346,9.005669785734462,5
59.175144332613016,22.40655148474895,0.10182853752543086,3
65.46499283743927,72.02188976734692,10.108653099260426,7
63.96920178674298,54.7205245143436,24.451508595398124,3
37.41173715166042,46.31692515137543,9.482290438928432,6
45.36181436223178,63.51545962490819,20.690841132375436,7
54.96895147105346,49.200136485482176,12.872567929071607,1
64.63317690683539,72.40539428489964,1.2846813702599704,6
42.81238643232065,74.04211184067552,23.27424115981774,4
47.215115350042744,45.30325561240733,0.687541617901371,2
33.40497538990958,36.60966783410309,7.634998458928469,2
32.05690063878994,55.541019715601735,1.533110102075156,5
62.18788733591297,74.74180073700145,0.11775672614482025,5
70.34360042856234,32.63973134033999,5.482406856437376,3
48.91984817629499,57.37799501380897,3.4961521919037764,5
65.05299346838036,57.89361320555123,6.655329742231592,11
55.424540375714514,63.98678134491686,8.608557570924074,2
40.323203680923136,27.894061107635586,0.4472446625591256,6
55.42093408262621,62.949497880925314,1.3125204388468148,5
73.07054849698955,74.54195123993847,8.178998397282466,3
49.46260941335073,30.78098653221452,4.203260161910579,4
73.4696548372101,34.25259949543266,13.062768385614582,10
10.703823438653835,78.28370564249838,10.563912212517101,1
62.32853756562836,30.858617162569388,18.682368994973682,8
51.30570602357257,71.26310560217475,11.792568641026975,3
45.51488974301199,49.53667138688209,5.619980086040062,5
51.37641164803254,34.833864464190626,11.17693041105615,4
20.186466280986608,72.24499407635068,3.221095199801293,11
46.70492168243732,46.71831530015993,3.657351478809945,3
55.3566885726762,50.88904123578141,15.558268158503171,4
72.16841067112274,41.55400216398594,5.913481289156754,3
42.22594672589529,55.57705108609564,16.013722302693466,3
37.87259595660218,29.811432355101367,17.283474342218728,8
42.47364434623195,43.46489219910564,19.488508322579456,1
63.731031765531114,78.16473934011725,24.84529550993177,5
54.93126664489527,35.48800596206765,5.638488706998093,7
42.05359694349442,59.404199872477534,3.839974241431472,3
57.699011496700344,39.511403853481696,8.727494298500833,7
51.456163240220604,66.40838754119605,4.6389818297259,5
64.52967485799334,27.85241964310099,9.189797610752633,7
39.469203591839715,78.18926270471269,12.227678723694611,5
45.085067801033475,47.22737248301836,11.660510706740872,7
44.118377703017636,34.16302780078784,4.692885042407799,5
28.04727577801822,24.40980483980076,1.8255382580481638,4
54.44180415596864,30.185474305252445,5.63048013597861,5
53.91582908269834,51.186436913361064,1.5384389498610052,11
50.07670184963691,40.22019058587718,22.081574405370667,7
46.481192999372794,69.73300195295657,4.2446057617394,6
28.769438869243785,45.85325141970836,1.677795035251999,3
43.69032015851961,34.92285635525779,0.2577715439667666,0
44.85928225209846,57.0286991962418,10.379567580206073,10
37.96584096167572,62.40663301312675,10.1308338299682,5
47.580714325009865,30.02251447405699,4.164312671107416,5
56.060762852218076,30.05715297729906,0.7441312977627452,3
78.29278851815795,22.20028561601258,5.270039481117462,4
52.61866719247759,64.18412090393844,3.728297255282833,2
53.86325586084146,59.828271657308306,11.304765231587016,2
48.883311263507494,48.477852544988835,9.308442460058355,7
21.21843177051438,70.65022693815183,4.534906865588917,3
49.602291868261744,68.34020917700319,2.457631492242483,1
50.9034531491154,55.12126186380513,44.2585030936453,3
86.94863168727929,72.09627683079552,6.0513927246529375,7
47.114585528283165,32.350472602206096,11.656314385193248,5
54.523210135004184,26.71517716386367,1.5146608209468253,5
49.47932345442135,36.18497669101937,6.647340822689206,4
32.46982943570702,23.42521136535889,0.2792296242292531,5
67.14234221772531,51.87017168006192,7.0411736947070205,5
61.27899549030161,76.19634153769769,33.24719988512149,3
61.865479205645705,22.36061244011058,4.8484394479474195,3
36.35918817807892,27.326594840601608,0.39776720774783136,6
71.04191466404149,47.13194169700611,0.31445044725836535,6
28.972234058115788,76.0325010516743,4.910013626300815,4
58.80285640700406,38.96936629860503,1.7438307385113085,9
82.85683438714968,50.43408852130355,0.2362907708120056,6
35.14195512303968,22.494371543023526,14.114629041429104,5
41.50553405595842,28.900592057725333,6.134547044538153,5
51.49477047631462,79.19780737753081,3.414271728293356,4
42.44786518825701,77.90712178616273,23.03417269321543,10
26.74004853400801,20.296398856064577,1.2345542349786531,6
51.02844462209041,77.10870712539435,31.217225481409745,2
34.06544429410843,58.34719626893002,3.7682913549052626,4
57.10388645952772,72.07509767120132,21.92867135568108,3
36.20863648649295,47.28439133803155,9.236751206847723,2
73.24901607526309,50.93576171475502,17.52773551376384,5
38.251200614956446,49.33079481541521,41.359895960002824,6
45.16907725691487,60.01185545276626,3.402469648986117,5
62.202758260545046,28.379075285378775,32.47673665959655,10
31.53703525349067,21.798415392360678,4.934473296916218,5
53.41189901906194,38.47579649547146,4.869657232099602,5
69.60714131423643,62.2808457641988,4.161021376304796,4
25.88775148158159,32.1112071273769,7.795934968938802,4
52.769507877984566,60.40594599949504,1.674073799118866,3
53.89824191372635,78.19472276643623,8.067896422915673,6
61.72734307665966,25.634042947365103,7.802417880895128,4
31.445739336828773,60.356127093507574,14.350721383064958,2
30.193150803735854,46.62501315827427,17.936610477084535,9
57.829123484253465,72.08853526265032,5.806069315450655,5
54.45477009849779,30.628987366843155,3.6001372482894665,9
53.75739275518815,61.55755713356987,3.002067090421373,5
55.19672314245464,70.28691737888661,2.164458271101219,5
39.79962917632264,76.6768531684414,0.5937595780838081,1
53.48380545741505,60.99488169737875,4.192313984169898,5
54.39608709948022,49.83048584050564,3.1505010670516898,8
39.28472872960448,57.07083441207283,33.937467824296604,6
77.98661766717134,72.1342990687231,8.157868496541154,2
57.10749381367681,54.23658479832978,4.266024955171009,5
32.13044754196027,21.82322358181021,8.686145236225727,5
59.84830412950745,75.85692173041866,1.4988925750214477,4
35.379774946590175,61.37160506189367,5.87065673442903,6
61.806269056136784,60.59080314663479,9.841262057820114,5
67.37893368511106,32.94050914386303,6.711857709794751,6
37.68976522472434,59.53312821395943,5.13794694855752,5
64.45064193866483,43.63186433924951,50.91041263942461,4
56.191713904047475,59.07397862248953,21.228900002467967,7
62.33090239991735,26.395581818479442,9.765874838068079,5
78.4518947398092,59.47071827618216,8.425231203811368,7
46.31917825995694,79.96482354623998,9.693236433199543,6
38.693957534637654,22.89272233163336,2.2478503258578506,4
36.65728355561715,78.63045105327905,5.027545216901968,8
37.762845725518424,44.41447764337224,0.40259166365760213,4
48.843474358788434,72.24520702023554,6.453976290435795,3
55.117279622249654,66.94312904349641,7.831256837529745,5
54.150361989950284,54.02097565920007,2.5844660545894573,10
62.40774873554036,64.30695255507959,33.25037971899776,6
50.19502837816861,72.71093367808086,24.01904017398643,4
71.80301115735975,44.24841929906198,12.806495335237951,3
46.03014750143066,39.62198969379432,7.622542630659325,3
90.80253749884429,60.05560313381508,20.399836231826207,5
59.385010216475095,68.47075651647552,1.4001216907623093,2
37.14263665375576,65.73710808659695,15.63078291428235,6
33.93661252908332,67.86881893151806,1.3332662955202386,2
57.23708622864778,46.13499888877598,15.809022671741687,5
46.64805822011223,69.0700529705013,3.2264289979134264,2
60.71000741138138,27.212543322236506,20.96307625950449,6
57.09856436860317,52.669345877650976,28.831555463501637,3
48.90756631014691,20.345519629887296,1.6110342521460956,5
37.29809422897392,39.47514979401622,6.211532794591166,2
27.277291629712032,41.98769209228387,39.62652213142971,6
43.302275718994686,43.770361496555324,6.605007924873812,6
62.84598191485209,61.72803240139173,19.917788752652125,7
53.21140616195306,43.31348607622074,8.885090469242499,6
31.31391831932018,46.921617357351835,4.705316212803642,6
52.59771388776773,34.252647852459646,3.3656921906007593,4
55.77976069593255,42.39510749776041,2.271805529083864,4
36.74213845698301,33.63617763578909,14.346370292169555,7
52.305876589182915,24.39175542610662,4.886410428023759,5
50.87313077669,56.206915602882674,7.159562656140621,5
32.85544553254066,60.092767913300975,6.779147454089091,8
55.36681040522425,57.16942076057687,8.610429611735501,4
58.41176789552352,47.80964262803434,20.06764817913147,2
66.24576864762915,42.78714681075379,39.49690791335683,3
65.80703078052355,71.80001897430952,5.2354654024866685,4
29.334959480643633,51.144907108173086,17.574677418973533,6
35.93262440127316,48.75091265778386,14.461623965025863,9
57.7255290081299,21.538523948386143,8.522107958446627,3
57.706789263683135,40.474869657569386,31.246376651979347,5
57.72571529459072,42.811737127151424,2.2373687170445016,3
107.79097235982081,43.92936685381403,1.157074278197645,2
58.56335766039751,54.81034215363994,19.238881908927862,4
67.03348460270898,52.016152803612705,5.7830146194747645,9
64.31002645239803,56.47430556760668,18.771138110325932,4
59.77086876958697,65.8929956925277,22.35769839287117,5
45.27096133039482,68.7791443229656,0.644932886875834,8
61.38453830739901,63.08738457358967,21.49561588070323,8
38.40762178193643,77.33142175729608,5.9478539866842475,5
46.44772089889987,21.093954960581698,7.142329082461058,3
42.71954678256345,31.746679141012766,9.85084992085302,9
51.22811209079484,20.453772498688526,26.088739595647755,2
84.71987850010262,58.84848284927618,0.19301169365585844,8
21.99102211112378,73.88183293699922,6.478745639378233,7
60.2939028556177,34.608937794577955,11.638615981336585,6
25.809261932155223,75.6220726877784,12.826804175451045,9
42.9210220131585,23.61604341737365,11.793856657111078,3
66.33425895451049,76.06616160833086,1.4437295559530932,6
50.96420028643194,41.09736123437806,3.5581187130977403,7
33.83382833106041,26.085249706952993,4.442821224093347,7
39.27044436110047,49.15230555117954,16.318737627865215,5
60.19396623402014,35.40659406323048,3.26783149176632,5
39.04450052424295,37.092374117715366,2.3661509123624853,1
53.246878843729625,38.43739789557719,31.57028868950008,7
50.68357759855721,68.1815538699598,0.08902797672285237,4
40.22599478591275,52.34967660051527,61.28822993904087,7
82.15916133987989,38.67846194936022,11.295498544367533,5
59.50878533477017,56.6200269986551,17.6299301643837,5
19.622861200135894,62.969040453391614,3.490177585049206,3
52.796814721541416,36.35744004401202,0.1441872973801152,5
40.07320302847418,44.81294609152109,13.389128784347005,5
62.78650002194336,27.313165600216855,17.96638936493401,4
38.11218892350949,30.86896097208082,13.489066035480942,3
48.278953377996515,60.86707123789897,1.541426817102217,3
57.57480918470686,30.886300861737617,14.001009236042542,5
62.98632791255182,51.50980302002361,14.650033477280164,10
31.995553894163358,62.54277570334596,10.74526247331881,2
44.98248146238578,26.41261538568463,14.529297256924131,5
42.87582033258566,54.038733177734215,18.702926746788048,3
40.200061511394324,35.393767022081825,9.508928243129304,4
76.48181360421646,77.77561251425479,0.9277857239491574,6
56.07472566441433,49.01273880319548,6.687039837876222,3
31.086740684974323,68.35955298650948,0.8082979657432533,4
63.767929205821645,53.01359252937571,5.2347703482533525,4
81.8323429551895,22.60475197128915,5.227404730506311,5
65.4869789082672,57.989082535641344,0.6828938057355076,8
27.2094505106898,77.08420053239942,4.289699972993807,5
42.73648890700623,56.09670920877987,1.1765590487807251,6
69.00366723779933,69.15133156560742,16.514857100754803,3
39.38495801571829,73.05238780090447,29.505299850619984,4
56.657291422193424,33.68478631693595,0.7506463373245577,5
61.61951080144005,32.7226903944936,31.036562340686856,6
36.09604292632876,56.6588593310595,7.3935154938876115,7
49.107119659073,44.66170818840229,3.5605467627860206,5
1.380989898963911,70.39167817200322,0.7997662473957208,2
34.63418537998565,74.00138740388067,6.943964967713936,6
46.2114777291026,41.20528275816309,15.823848901976179,4
31.283252270527257,34.21223353846892,12.278778577836498,2
74.48616955897452,66.83153091463171,0.5153122949604646,4
28.54787933059051,36.48836213288817,0.7569582405825248,2
43.39933269954524,69.3568591108207,5.156259312160877,3
51.96110865929137,45.42429521892577,3.49969609380049,4
71.61909933599173,60.052993957488226,2.644660917325595,7
28.46206773230841,25.73211883008009,3.299001784555116,5
67.4474562823244,57.43155948059438,16.27005031156716,5
50.1534959152938,47.10606072423374,26.48292594543428,7
35.27737023428074,55.19650779052844,5.193664841775336,9
56.93155211394906,30.080852464691805,23.6564206824289,7
52.98589543360205,64.21242469665093,3.8786446405724955,6
40.99674684261808,71.7678246525937,6.470978859895242,6
51.04703127485028,33.00438800544654,2.5622087097278863,9
44.220296047073596,25.742873331209704,10.229744619715447,2
51.70276017876872,21.418315162780182,38.62333967976322,3
59.9319601178157,58.51829002659596,9.25061825810096,9
73.79025224218029,56.42564216532685,4.428774286066842,3
31.432767517597263,52.8018447628442,10.436056184754838,8
81.995500619844,33.916825766958524,1.3115784425231067,5
20.718683007162472,43.45435975433088,21.951584356663062,4
47.72322357446625,55.668580111170385,6.993341822032346,9
58.82475809726865,49.80601153155016,5.966554119061018,2
54.21487801602549,79.26713121289325,8.815627605399603,5
40.659507202691096,28.18638515340399,9.80253053151827,10
46.87816624464087,61.708673242855625,0.7448198725566497,5
42.604985980117505,44.259126086257524,11.4764672952438,4
41.15952864583683,45.69197689553688,2.7698176589151045,7
62.744031455315366,63.05586593949057,12.515978612695335,3
55.35523228947571,61.54616907946218,17.289807139817192,6
39.60635607109019,79.4753596221313,16.294289459954793,3
63.493998131498756,27.703657367247516,8.040809030749026,3
54.60949281314914,26.24657896304998,7.343231800466302,4
62.1929317825844,63.46032902772447,1.541726349642509,1
59.44443262885419,54.70321502038455,14.931945076374282,2
37.56507483616892,36.44963999358835,3.166432691086065,4
41.597284397045456,24.765162139339196,6.865597708997226,5
61.20940407684893,25.13949497578583,3.344579966637421,8
59.155553981501974,73.6514524798471,1.436721949072962,7
49.68647609053778,31.512039483124575,9.930575734759223,7
51.75991074963173,39.40229372693125,0.5586375972591637,2
69.16497343682637,33.59938413361928,13.808899279180803,6
41.12642916746255,41.29977834991624,3.8211993255389656,8
58.20646071755057,24.1654305647656,0.001347020764026737,6
46.96711021349159,51.14358745449622,7.1565691280444526,4
46.73478195159169,24.056753815532893,0.47984992361252177,4
66.48165277980786,68.0213904693417,3.231981099097797,4
62.38124523482045,34.02272491462598,12.275024255933232,1
62.20264454000958,52.400714876270634,0.6474080465882679,6
69.58218210731494,72.80474525368749,18.284555642147865,8
50.31505762449139,59.05264214283165,0.03827237196396057,7
60.22929456942446,51.977467193080116,2.834561730914955,7
45.34599865109816,39.460025186922536,13.505568463111041,6
54.86249528732663,39.98011478349187,3.801923951197497,6
48.047854184484734,60.16921731189141,1.0746538274379351,4
51.45493947489077,79.64836167327005,4.46652667564808,3
58.9273553815537,59.710351390962714,3.1524963848875602,6
37.726689751497915,53.46700504220149,18.49676137137029,3
81.3858091352819,63.83903061435477,3.7592754529383976,10
34.90973927750447,47.91233673702309,15.555771577313507,5
31.78717080818402,23.608540556047114,22.244409077040284,6
67.37166310250102,53.73780895267459,5.688386725432963,6
61.87494040944404,77.45751707032281,24.073140731611964,4
59.36179725578233,30.518176541459578,4.737194105595161,6
59.4251826389642,61.400293449239946,33.26416952168716,5
49.81629840729628,32.05602131954339,0.9353024181236151,3
36.54118442771252,52.14966106838487,11.616136446599883,2
51.137068372905894,25.800586978803178,6.808511682311532,3
39.842574327318324,47.02225617549111,4.904493137625131,2
64.62679600126627,65.36979973371476,10.016086674053277,8
47.79413927746792,40.85429145433892,12.169131426351242,7
37.61754204811233,59.89470346923308,0.043728164917464125,4
45.1792123752051,67.72699764738375,1.82665322371209,3
56.193971814134365,75.63066916876716,12.484335312686664,3
41.54413170794038,34.078524911327214,10.977688851674722,6
37.666694066503524,43.958954948558485,33.82792941040541,5
53.65530817237868,29.144960799825046,14.314498577567406,1
53.674498566630845,79.5490101295025,30.113070883768792,8
42.39585236943305,75.62005807545772,12.124772028770874,9
42.93442541572516,52.39742781683358,3.5389624900326484,4
53.480749060364545,70.52199766258528,1.113393782120359,7
28.27873487754014,51.25747863632253,15.224525761144807,3
28.888043384351672,57.415141280165585,10.33243797452025,7
39.22333668121346,25.347465926960997,0.49385654451541994,5
46.798292724322295,65.31622522980848,4.46365958707757,6
54.66361348397007,27.66280901811409,31.419105125441146,8
72.13034325424329,69.5640578151517,6.939497939883505,2
62.86489434803029,66.92168526022316,5.669183750725491,4
47.60092205054859,62.52468186457859,6.119351970499989,9
49.71475688145967,22.169622831485725,2.3430905925259577,4
34.96205953043287,38.187701356719714,4.599854525591701,4
49.72230296011415,35.78675419465057,4.617390844520374,3
45.670120416197925,41.60818444829114,0.5377534073609781,4
54.84077840507134,25.25856480583031,14.591559716130497,4
37.59153584671515,76.21746938186376,5.387184226637698,6
57.79019771361759,53.22813444274258,17.26982839782898,7
72.99108369503867,38.33145863948141,18.994426877388573,3
48.36859777314714,43.818891024457,2.382496443540625,6
56.02567583148412,46.83215243029014,10.710559234713095,8
60.352159875666686,56.03566000163704,6.391928577607432,7
43.98169292171246,50.94076566178987,21.215705393023597,3
53.36138722715625,75.16351839286504,2.4301554696629726,4
50.18888601172692,49.817808974349816,11.326237783834447,6
51.465141478232475,79.52948088939877,9.358612978430902,8
38.404853242168,71.08549746470575,3.4998519539015898,3
50.36765261388414,32.51063086144015,1.4687824248068755,4
57.46997436868175,75.83571287863498,10.545181635854284,3
71.76715411692562,26.981983873128566,13.416937537854709,8
64.3890623912781,69.04698250947149,3.7925269066017675,1
82.29773686267335,42.837397608594806,10.351660626804982,3
38.489786556679256,72.67845922670418,5.027432205813675,7
63.08480955081017,72.08340140644702,12.489941708327505,5
52.75013008607527,68.35552400705727,2.22163125706071,9
82.8470439982651,67.40182617842368,22.092313952729917,5
37.87552571967273,38.280748345882444,3.3884849273461874,4
37.40417236728836,24.85515698307513,4.585273151883389,5
41.009110318339665,44.178810725909685,0.5984762284370608,7
18.141564135352898,30.41147089919052,1.1823437635671135,3
42.113674674788584,61.6970653341477,7.253850879884061,6
38.61301007669453,40.76598359226713,3.1141846722572457,7
52.25590679714311,78.53661205159489,18.047245077470063,4
55.12633963665739,58.45832464071992,0.14802405694441706,4
78.14256258823829,69.34883381806165,4.765756556547071,4
64.25635757279075,27.951480364510907,4.11501611341643,3
41.346445165063955,71.72086893635736,0.19516851669877114,4
36.52377992977463,75.36543143080365,1.328098233045887,2
57.37878757259759,49.22371512913615,5.338259054757454,7
30.196501894690368,56.37517626505865,6.78977219233992,6
77.47188148781531,65.88858805417973,5.1800088323972195,7
67.69160181081931,30.490317635624752,7.570196375133226,5
42.962365218429426,50.15396458780654,9.041933879635168,4
24.302982063636836,43.919781666338785,0.09973390458152717,5
70.3080856124812,28.782439529734948,6.237986699666189,4
48.28190232121073,42.05206533749188,33.10422221009638,7
68.56724467960193,24.090338563129613,7.319551215848255,5
26.083585118084493,21.54871441696922,11.317832132238966,6
41.00937465569341,28.109977349289366,3.7376857968988038,5
50.07865549577275,77.78690669535044,14.871821306709975,2
50.70470890647113,52.97177215370102,14.824594264896799,4
43.249017927811344,77.94932966919319,7.366729262027566,4
59.34274898521248,45.94987269980792,37.30277584535845,6
33.98569355926108,38.70896798511558,1.341604072843749,11
47.8643077246806,50.36851177041464,0.170929200584672,6
51.804434475678484,46.37070131797461,14.703640839597828,8
57.71658251088124,26.339881055704634,16.45871308065946,5
60.674223171333345,58.44957888141237,1.2806888687847064,3
33.13036862243196,32.96229095057598,3.0867806434803486,5
26.988287438965667,57.175277293869776,0.17708232706465002,1
69.16515232847763,59.0120655438892,3.471612158516566,8
54.98471017969388,29.12149118771889,14.83430452128112,6
38.7727019516517,23.68097762664009,7.2972927557207,4
73.26727963283784,66.84569516410639,4.278573430933416,7
51.73511951439288,47.588025426159206,4.6480006315936535,1
67.6894577609574,23.489827730328546,0.013545426943478147,7
51.01277722115164,79.69197903018602,3.5639002391120704,3
80.91121887322981,23.466833659781997,10.397550865605174,9
76.33011263664807,61.702113731513194,36.571654542851796,4
46.2655377728139,79.02073551580482,18.77714998624691,2
64.57356426431534,34.350806252955536,0.238777834155165,4
59.680639243777215,28.53496212123177,22.882937492222588,6
70.52947336298523,27.283096365345735,15.287726907101524,2
35.52614809129843,38.196508854055736,15.158388483489995,1
60.29077189997659,26.062748660638803,6.1248145285644595,7
65.87636730274382,61.52968050164792,5.0750662599519565,7
23.618907703653285,23.737507887803762,3.60848969982313,6
32.25112231001337,50.56532768898738,0.6795219063427087,8
19.411517333598493,79.8018112311786,2.590756504330275,7
45.95889748333163,68.83821617036114,2.8316380850093332,5
60.76313383693943,56.913166293860655,6.61797884559367,6
72.53535578144042,38.3752172471967,13.761238826067157,6
51.111421706296625,57.43375017749831,6.420925886156549,7
74.42923318356938,51.6224878346991,0.5958489006248409,6
29.29847812677663,45.565003033422286,31.650934043967567,3
24.44926340967268,27.842622604411968,28.598791623520437,3
49.16678451655072,73.196252914428,15.379992357279178,1
55.76098173408961,46.98707892927935,47.47644483359943,5
49.509578778588605,31.677350709245903,7.863207766462898,3
18.98836849940185,42.06556105263738,32.905960797829,9
48.66319940730818,44.84778515173562,0.7861585344916983,8
30.432957492427203,69.65227373401245,4.552028996462768,4
60.04508823245058,64.01686283368412,2.553843293985911,2
55.498973691452726,66.15829361848039,2.179484245523082,3
35.90180320508967,20.661875865718834,1.51756987371085,2
42.2919962399496,44.96923989078569,9.739559723919811,4
34.11179717166573,48.88064909811942,15.201542911231599,4
49.059813540902425,21.151536609383403,8.634573226958267,5
64.32713480751858,35.58879252470206,1.5895201566782515,8
35.21410930496684,65.6173893873281,16.666633458146542,6
57.560697732767665,28.226582343739942,10.104769882173969,3
42.04613572441339,52.1186078871555,4.912937947777809,5
38.10690751606484,32.91211232103425,11.21257657067068,6
48.394544600681634,20.727246478633596,3.009766945987171,3
34.47136516370939,34.472087455972485,4.234135344939628,8
41.69526041979227,78.55242529460322,24.947854019627048,8
32.03183161116728,68.09222671297937,3.43201132890464,5
79.47087699374583,77.574598659262,6.348561371298942,4
50.52895327957593,49.27124263558174,22.085588042617506,2
39.50411738011122,26.58417192065021,12.300476518437321,6
53.20969866101333,52.87756933842158,0.6422201247407275,5
48.31507925463755,47.26264007359765,1.5935106340465577,6
46.685456007001655,70.66142496437695,0.07872497723973615,7
59.21250050065138,25.884954847054676,9.967467068014916,3
61.36261565070958,49.29446822130669,5.936157870102337,9
42.04248278584209,29.002919881639055,1.441878005901035,2
41.3627263903298,39.480555613403595,31.685183433152222,0
45.874224542725344,64.24142464326798,7.542988546284627,6
15.471182528966224,48.56108776212599,2.7693113030920475,4
27.272134067021717,42.553297108746165,6.9435505205251555,6
70.50311401166786,43.66857671420212,11.382485262732562,4
74.67451570251926,47.5668061043592,0.7930213477005081,5
46.264459406654325,67.10099263022342,3.211751765850929,2
58.648354445836496,73.52508133641406,16.44886302350852,5
54.66875231815304,77.3200811902357,6.155657215573473,4
96.18321212682856,67.2142031753177,7.909301276058035,3
66.79362367151865,38.924413744880766,5.670715168023113,5
48.0812361277885,61.28808236519253,0.4489270890015703,3
35.666893390993614,46.25618744332351,1.8122189742519366,3
25.90330519613641,35.28023732276307,5.8976356742227605,4
53.051954538008346,70.45229476555537,2.34691808249024,8
38.654738820735446,22.3055809377395,0.5127121953612684,5
28.666194356034886,74.1057195281254,18.55656046387431,4
40.301406736362104,47.68864787748405,39.735011031952396,4
33.77677994578407,58.232088608496824,15.757269365677423,4
75.30712452608847,59.56123533234696,19.226766022694783,4
63.224596354241754,73.70706444239218,2.7704172270921132,7
49.88041038025074,58.20018093003244,32.34674354858788,8
72.19916208335039,56.836015085603705,2.193080468413782,7
51.16052461471428,23.999122433641396,30.247453182020514,3
37.08073698007605,51.104481316712246,52.62813931989295,6
72.84686115904486,29.0101400490225,12.438327816846819,6
58.08365065526988,64.24602612328914,39.70909889426446,4
34.441307685103155,50.73331524876047,8.429003625594063,6
47.14491982874588,60.8136667525012,3.004860724923195,9
36.86572619922865,22.500374036143057,5.744683429928096,6
